ID,Host Name,Individual Sandwiches,Collection Date,Group Collections,Submitted At
1350,"Oak Grove",73,"2021-12-01","[]","6/8/2025, 1:04:14 PM"
1353,"East Cobb/Roswell",166,"2021-12-01","[]","6/8/2025, 1:04:14 PM"
1349,"Alpharetta",540,"2021-12-01","[]","6/8/2025, 1:04:14 PM"
1351,"Dunwoody/PTC",2432,"2021-12-01","[]","6/8/2025, 1:04:14 PM"
1354,"Sandy Springs",386,"2021-12-01","[]","6/8/2025, 1:04:15 PM"
2859,"Peachtree Corners",166,"2021-12-01","[]","6/14/2025, 12:28:12 AM"
1352,"East Cobb/Roswell",1585,"2021-12-01","[]","6/8/2025, 1:04:14 PM"
1345,"East Cobb/Roswell",2204,"2021-11-22","[]","6/8/2025, 1:04:14 PM"
1344,"Dunwoody/PTC",2720,"2021-11-22","[]","6/8/2025, 1:04:14 PM"
1343,"Alpharetta",939,"2021-11-22","[]","6/8/2025, 1:04:14 PM"
1346,"Decatur",10,"2021-11-22","[]","6/8/2025, 1:04:14 PM"
2858,"Peachtree Corners",470,"2021-11-22","[]","6/14/2025, 12:28:11 AM"
1347,"East Cobb/Roswell",470,"2021-11-22","[]","6/8/2025, 1:04:14 PM"
1348,"Sandy Springs",350,"2021-11-22","[]","6/8/2025, 1:04:14 PM"
1338,"Dunwoody/PTC",3517,"2021-11-17","[]","6/8/2025, 1:04:13 PM"
1336,"Alpharetta",777,"2021-11-17","[]","6/8/2025, 1:04:13 PM"
1340,"Decatur",166,"2021-11-17","[]","6/8/2025, 1:04:13 PM"
2857,"Peachtree Corners",229,"2021-11-17","[]","6/14/2025, 12:28:11 AM"
1339,"East Cobb/Roswell",1180,"2021-11-17","[]","6/8/2025, 1:04:13 PM"
1341,"East Cobb/Roswell",229,"2021-11-17","[]","6/8/2025, 1:04:14 PM"
1337,"Oak Grove",82,"2021-11-17","[]","6/8/2025, 1:04:13 PM"
1342,"Sandy Springs",390,"2021-11-17","[]","6/8/2025, 1:04:14 PM"
1332,"Dunwoody/PTC",3728,"2021-11-10","[]","6/8/2025, 1:04:13 PM"
1333,"East Cobb/Roswell",1231,"2021-11-10","[]","6/8/2025, 1:04:13 PM"
1331,"Oak Grove",122,"2021-11-10","[]","6/8/2025, 1:04:13 PM"
1330,"Alpharetta",851,"2021-11-10","[]","6/8/2025, 1:04:13 PM"
2856,"Peachtree Corners",245,"2021-11-10","[]","6/14/2025, 12:28:11 AM"
1334,"East Cobb/Roswell",245,"2021-11-10","[]","6/8/2025, 1:04:13 PM"
1335,"Sandy Springs",373,"2021-11-10","[]","6/8/2025, 1:04:13 PM"
1326,"Dunwoody/PTC",2555,"2021-11-03","[]","6/8/2025, 1:04:12 PM"
1327,"East Cobb/Roswell",2144,"2021-11-03","[]","6/8/2025, 1:04:12 PM"
1325,"Oak Grove",112,"2021-11-03","[]","6/8/2025, 1:04:12 PM"
1328,"East Cobb/Roswell",184,"2021-11-03","[]","6/8/2025, 1:04:12 PM"
1329,"Sandy Springs",500,"2021-11-03","[]","6/8/2025, 1:04:13 PM"
2855,"Peachtree Corners",184,"2021-11-03","[]","6/14/2025, 12:28:11 AM"
1324,"Alpharetta",1247,"2021-11-03","[]","6/8/2025, 1:04:12 PM"
1320,"Dunwoody/PTC",2806,"2021-10-27","[]","6/8/2025, 1:04:12 PM"
1318,"Alpharetta",1043,"2021-10-27","[]","6/8/2025, 1:04:12 PM"
1322,"East Cobb/Roswell",130,"2021-10-27","[]","6/8/2025, 1:04:12 PM"
1321,"East Cobb/Roswell",1229,"2021-10-27","[]","6/8/2025, 1:04:12 PM"
1323,"Sandy Springs",285,"2021-10-27","[]","6/8/2025, 1:04:12 PM"
2854,"Peachtree Corners",130,"2021-10-27","[]","6/14/2025, 12:28:11 AM"
1319,"Oak Grove",308,"2021-10-27","[]","6/8/2025, 1:04:12 PM"
1312,"Alpharetta",1005,"2021-10-20","[]","6/8/2025, 1:04:11 PM"
1313,"Oak Grove",40,"2021-10-20","[]","6/8/2025, 1:04:11 PM"
1317,"Sandy Springs",598,"2021-10-20","[]","6/8/2025, 1:04:12 PM"
1316,"East Cobb/Roswell",188,"2021-10-20","[]","6/8/2025, 1:04:12 PM"
1314,"Dunwoody/PTC",1874,"2021-10-20","[]","6/8/2025, 1:04:11 PM"
2853,"Peachtree Corners",188,"2021-10-20","[]","6/14/2025, 12:28:11 AM"
1315,"East Cobb/Roswell",1218,"2021-10-20","[]","6/8/2025, 1:04:11 PM"
1310,"East Cobb/Roswell",266,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
1307,"Dunwoody/PTC",1522,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
1308,"East Cobb/Roswell",1328,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
2852,"Peachtree Corners",266,"2021-10-13","[]","6/14/2025, 12:28:11 AM"
1305,"Alpharetta",509,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
1306,"Oak Grove",72,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
1311,"Sandy Springs",210,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
1309,"Decatur",9,"2021-10-13","[]","6/8/2025, 1:04:11 PM"
1304,"Sandy Springs",660,"2021-10-06","[]","6/8/2025, 1:04:11 PM"
1299,"Alpharetta",651,"2021-10-06","[]","6/8/2025, 1:04:10 PM"
2851,"Peachtree Corners",126,"2021-10-06","[]","6/14/2025, 12:28:11 AM"
1302,"East Cobb/Roswell",866,"2021-10-06","[]","6/8/2025, 1:04:10 PM"
1303,"East Cobb/Roswell",126,"2021-10-06","[]","6/8/2025, 1:04:10 PM"
1300,"Oak Grove",120,"2021-10-06","[]","6/8/2025, 1:04:10 PM"
1301,"Dunwoody/PTC",2225,"2021-10-06","[]","6/8/2025, 1:04:10 PM"
1293,"Buckhead",273,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
1298,"Sandy Springs",127,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
2850,"Peachtree Corners",114,"2021-09-29","[]","6/14/2025, 12:28:11 AM"
1297,"East Cobb/Roswell",114,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
1296,"East Cobb/Roswell",1855,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
1292,"Alpharetta",594,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
1295,"Dunwoody/PTC",1865,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
1294,"Oak Grove",60,"2021-09-29","[]","6/8/2025, 1:04:10 PM"
1287,"Dunwoody/PTC",2008,"2021-09-22","[]","6/8/2025, 1:04:09 PM"
1288,"East Cobb/Roswell",988,"2021-09-22","[]","6/8/2025, 1:04:09 PM"
1290,"East Cobb/Roswell",99,"2021-09-22","[]","6/8/2025, 1:04:09 PM"
2849,"Peachtree Corners",99,"2021-09-22","[]","6/14/2025, 12:28:11 AM"
1286,"Oak Grove",48,"2021-09-22","[]","6/8/2025, 1:04:09 PM"
1285,"Alpharetta",790,"2021-09-22","[]","6/8/2025, 1:04:09 PM"
1289,"Decatur",30,"2021-09-22","[]","6/8/2025, 1:04:09 PM"
1291,"Sandy Springs",425,"2021-09-22","[]","6/8/2025, 1:04:10 PM"
1280,"Oak Grove",451,"2021-09-15","[]","6/8/2025, 1:04:09 PM"
1284,"Sandy Springs",419,"2021-09-15","[]","6/8/2025, 1:04:09 PM"
1282,"East Cobb/Roswell",1071,"2021-09-15","[]","6/8/2025, 1:04:09 PM"
1281,"Dunwoody/PTC",1989,"2021-09-15","[]","6/8/2025, 1:04:09 PM"
1283,"East Cobb/Roswell",160,"2021-09-15","[]","6/8/2025, 1:04:09 PM"
1279,"Alpharetta",600,"2021-09-15","[]","6/8/2025, 1:04:09 PM"
2848,"Peachtree Corners",160,"2021-09-15","[]","6/14/2025, 12:28:11 AM"
2995,"OG Sandwich Project",3989,"2021-09-08","[]","6/14/2025, 9:58:31 AM"
2994,"OG Sandwich Project",4568,"2021-09-01","[]","6/14/2025, 9:58:31 AM"
2993,"OG Sandwich Project",4780,"2021-08-25","[]","6/14/2025, 9:58:31 AM"
2992,"OG Sandwich Project",5245,"2021-08-18","[]","6/14/2025, 9:58:30 AM"
2991,"OG Sandwich Project",6847,"2021-08-11","[]","6/14/2025, 9:58:30 AM"
2990,"OG Sandwich Project",5764,"2021-08-04","[]","6/14/2025, 9:58:30 AM"
2989,"OG Sandwich Project",6175,"2021-07-28","[]","6/14/2025, 9:58:30 AM"
2988,"OG Sandwich Project",5372,"2021-07-21","[]","6/14/2025, 9:58:30 AM"
2987,"OG Sandwich Project",4198,"2021-07-14","[]","6/14/2025, 9:58:30 AM"
2986,"OG Sandwich Project",4063,"2021-07-07","[]","6/14/2025, 9:58:30 AM"
2985,"OG Sandwich Project",5475,"2021-06-30","[]","6/14/2025, 9:58:30 AM"
2984,"OG Sandwich Project",8579,"2021-06-23","[]","6/14/2025, 9:58:30 AM"
2983,"OG Sandwich Project",6715,"2021-06-16","[]","6/14/2025, 9:58:30 AM"
2982,"OG Sandwich Project",9454,"2021-06-09","[]","6/14/2025, 9:58:30 AM"
2981,"OG Sandwich Project",10085,"2021-06-02","[]","6/14/2025, 9:58:30 AM"
2980,"OG Sandwich Project",4063,"2021-05-26","[]","6/14/2025, 9:58:30 AM"
2979,"OG Sandwich Project",5475,"2021-05-19","[]","6/14/2025, 9:58:30 AM"
2978,"OG Sandwich Project",8579,"2021-05-12","[]","6/14/2025, 9:58:29 AM"
2977,"OG Sandwich Project",6715,"2021-05-05","[]","6/14/2025, 9:58:29 AM"
2976,"OG Sandwich Project",9454,"2021-04-28","[]","6/14/2025, 9:58:29 AM"
2975,"OG Sandwich Project",10085,"2021-04-21","[]","6/14/2025, 9:58:29 AM"
2974,"OG Sandwich Project",7241,"2021-04-14","[]","6/14/2025, 9:58:29 AM"
2973,"OG Sandwich Project",5442,"2021-04-07","[]","6/14/2025, 9:58:29 AM"
2972,"OG Sandwich Project",4225,"2021-03-31","[]","6/14/2025, 9:58:29 AM"
2971,"OG Sandwich Project",4865,"2021-03-24","[]","6/14/2025, 9:58:29 AM"
2970,"OG Sandwich Project",4052,"2021-03-17","[]","6/14/2025, 9:58:29 AM"
2969,"OG Sandwich Project",3989,"2021-03-10","[]","6/14/2025, 9:58:29 AM"
2968,"OG Sandwich Project",5186,"2021-03-03","[]","6/14/2025, 9:58:29 AM"
2967,"OG Sandwich Project",6030,"2021-02-24","[]","6/14/2025, 9:58:29 AM"
2965,"OG Sandwich Project",3840,"2021-02-10","[]","6/14/2025, 9:58:28 AM"
2964,"OG Sandwich Project",4711,"2021-02-03","[]","6/14/2025, 9:58:28 AM"
2963,"OG Sandwich Project",3109,"2021-01-27","[]","6/14/2025, 9:58:28 AM"
2962,"OG Sandwich Project",2865,"2021-01-20","[]","6/14/2025, 9:58:28 AM"
2961,"OG Sandwich Project",1912,"2021-01-13","[]","6/14/2025, 9:58:28 AM"
2960,"OG Sandwich Project",1841,"2021-01-06","[]","6/14/2025, 9:58:28 AM"
2959,"OG Sandwich Project",2311,"2020-12-30","[]","6/14/2025, 9:58:28 AM"
2958,"OG Sandwich Project",1481,"2020-12-23","[]","6/14/2025, 9:58:28 AM"
2957,"OG Sandwich Project",1762,"2020-12-16","[]","6/14/2025, 9:58:28 AM"
2956,"OG Sandwich Project",1365,"2020-12-09","[]","6/14/2025, 9:58:28 AM"
2955,"OG Sandwich Project",1511,"2020-12-02","[]","6/14/2025, 9:58:28 AM"
2954,"OG Sandwich Project",2518,"2020-11-25","[]","6/14/2025, 9:58:28 AM"
2953,"OG Sandwich Project",3159,"2020-11-18","[]","6/14/2025, 9:58:28 AM"
2952,"OG Sandwich Project",2595,"2020-11-11","[]","6/14/2025, 9:58:28 AM"
2951,"OG Sandwich Project",1474,"2020-11-04","[]","6/14/2025, 9:58:27 AM"
2950,"OG Sandwich Project",1454,"2020-10-28","[]","6/14/2025, 9:58:27 AM"
2949,"OG Sandwich Project",1364,"2020-10-21","[]","6/14/2025, 9:58:27 AM"
2948,"OG Sandwich Project",943,"2020-10-14","[]","6/14/2025, 9:58:27 AM"
2947,"OG Sandwich Project",1414,"2020-10-07","[]","6/14/2025, 9:58:27 AM"
2946,"OG Sandwich Project",1684,"2020-09-30","[]","6/14/2025, 9:58:27 AM"
2945,"OG Sandwich Project",1316,"2020-09-23","[]","6/14/2025, 9:58:27 AM"
2944,"OG Sandwich Project",1269,"2020-09-16","[]","6/14/2025, 9:58:27 AM"
2943,"OG Sandwich Project",1361,"2020-09-09","[]","6/14/2025, 9:58:27 AM"
2942,"OG Sandwich Project",813,"2020-09-02","[]","6/14/2025, 9:58:27 AM"
2941,"OG Sandwich Project",965,"2020-08-26","[]","6/14/2025, 9:58:27 AM"
2940,"OG Sandwich Project",1114,"2020-08-19","[]","6/14/2025, 9:58:27 AM"
2939,"OG Sandwich Project",752,"2020-08-12","[]","6/14/2025, 9:58:27 AM"
2938,"OG Sandwich Project",953,"2020-08-05","[]","6/14/2025, 9:58:27 AM"
2937,"OG Sandwich Project",991,"2020-07-29","[]","6/14/2025, 9:58:26 AM"
2936,"OG Sandwich Project",1195,"2020-07-22","[]","6/14/2025, 9:58:26 AM"
2935,"OG Sandwich Project",1231,"2020-07-15","[]","6/14/2025, 9:58:26 AM"
2934,"OG Sandwich Project",866,"2020-07-08","[]","6/14/2025, 9:58:26 AM"
2933,"OG Sandwich Project",626,"2020-07-01","[]","6/14/2025, 9:58:26 AM"
2932,"OG Sandwich Project",1177,"2020-06-24","[]","6/14/2025, 9:58:26 AM"
2931,"OG Sandwich Project",995,"2020-06-17","[]","6/14/2025, 9:58:26 AM"
2930,"OG Sandwich Project",939,"2020-06-10","[]","6/14/2025, 9:58:26 AM"
2929,"OG Sandwich Project",780,"2020-06-03","[]","6/14/2025, 9:58:26 AM"
2928,"OG Sandwich Project",432,"2020-05-27","[]","6/14/2025, 9:58:26 AM"
2927,"OG Sandwich Project",581,"2020-05-20","[]","6/14/2025, 9:58:26 AM"
2926,"OG Sandwich Project",430,"2020-05-13","[]","6/14/2025, 9:58:26 AM"
2925,"OG Sandwich Project",290,"2020-05-06","[]","6/14/2025, 9:58:26 AM"
2924,"OG Sandwich Project",530,"2020-04-29","[]","6/14/2025, 9:58:25 AM"
2923,"OG Sandwich Project",317,"2020-04-22","[]","6/14/2025, 9:58:25 AM"
